material_name,date,storage,next_day_storage
Trash Bags,2023-11-11,17,8.0
Trash Bags,2023-11-12,8,3.0
Trash Bags,2023-11-13,3,3.0
Trash Bags,2023-11-14,3,3.0
Trash Bags,2023-11-15,3,3.0
Trash Bags,2023-11-16,3,3.0
Trash Bags,2023-11-17,3,3.0
Trash Bags,2023-11-18,3,3.0
Trash Bags,2023-11-19,3,3.0
Trash Bags,2023-11-20,3,3.0
Trash Bags,2023-11-21,3,3.0
Trash Bags,2023-11-22,3,3.0
Trash Bags,2023-11-23,3,3.0
Trash Bags,2023-11-24,3,3.0
Trash Bags,2023-11-25,3,2.0
Trash Bags,2023-11-26,2,3.0
Trash Bags,2023-11-27,3,3.0
Trash Bags,2023-11-28,3,2.0
Trash Bags,2023-11-29,2,2.0
Trash Bags,2023-11-30,2,
Vinegar,2023-08-01,26,28.0
Vinegar,2023-08-02,28,28.0
Vinegar,2023-08-03,28,31.0
Vinegar,2023-08-04,31,30.0
Vinegar,2023-08-05,30,28.0
Vinegar,2023-08-06,28,28.0
Vinegar,2023-08-07,28,30.0
Vinegar,2023-08-08,30,34.0
Vinegar,2023-08-09,34,31.0
Vinegar,2023-08-10,31,33.0
Vinegar,2023-08-11,33,30.0
Vinegar,2023-08-12,30,27.0
Vinegar,2023-08-13,27,27.0
Vinegar,2023-08-14,27,28.0
Vinegar,2023-08-15,28,33.0
Vinegar,2023-08-16,33,31.0
Vinegar,2023-08-17,31,31.0
Vinegar,2023-08-18,31,30.0
Vinegar,2023-08-19,30,29.0
Vinegar,2023-08-20,29,32.0
Vinegar,2023-08-21,32,30.0
Vinegar,2023-08-22,30,32.0
Vinegar,2023-08-23,32,31.0
Vinegar,2023-08-24,31,32.0
Vinegar,2023-08-25,32,30.0
Vinegar,2023-08-26,30,29.0
Vinegar,2023-08-27,29,28.0
Vinegar,2023-08-28,28,31.0
Vinegar,2023-08-29,31,31.0
Vinegar,2023-08-30,31,32.0
Vinegar,2023-08-31,32,34.0
Vinegar,2023-09-01,34,36.0
Vinegar,2023-09-02,36,34.0
Vinegar,2023-09-03,34,34.0
Vinegar,2023-09-04,34,35.0
Vinegar,2023-09-05,35,35.0
Vinegar,2023-09-06,35,38.0
Vinegar,2023-09-07,38,38.0
Vinegar,2023-09-08,38,34.0
Vinegar,2023-09-09,34,34.0
Vinegar,2023-09-10,34,32.0
Vinegar,2023-09-11,32,33.0
Vinegar,2023-09-12,33,34.0
Vinegar,2023-09-13,34,35.0
Vinegar,2023-09-14,35,37.0
Vinegar,2023-09-15,37,38.0
Vinegar,2023-09-16,38,35.0
Vinegar,2023-09-17,35,34.0
Vinegar,2023-09-18,34,35.0
Vinegar,2023-09-19,35,37.0
Vinegar,2023-09-20,37,39.0
Vinegar,2023-09-21,39,39.0
Vinegar,2023-09-22,39,38.0
Vinegar,2023-09-23,38,37.0
Vinegar,2023-09-24,37,38.0
Vinegar,2023-09-25,38,41.0
Vinegar,2023-09-26,41,41.0
Vinegar,2023-09-27,41,41.0
Vinegar,2023-09-28,41,30.0
Vinegar,2023-09-29,30,34.0
Vinegar,2023-09-30,34,30.0
Vinegar,2023-10-01,30,31.0
Vinegar,2023-10-02,31,27.0
Vinegar,2023-10-03,27,28.0
Vinegar,2023-10-04,28,31.0
Vinegar,2023-10-05,31,31.0
Vinegar,2023-10-06,31,32.0
Vinegar,2023-10-07,32,35.0
Vinegar,2023-10-08,35,37.0
Vinegar,2023-10-09,37,37.0
Vinegar,2023-10-10,37,33.0
Vinegar,2023-10-11,33,33.0
Vinegar,2023-10-12,33,32.0
Vinegar,2023-10-13,32,28.0
Vinegar,2023-10-14,28,27.0
Vinegar,2023-10-15,27,28.0
Vinegar,2023-10-16,28,29.0
Vinegar,2023-10-17,29,31.0
Vinegar,2023-10-18,31,30.0
Vinegar,2023-10-19,30,30.0
Vinegar,2023-10-20,30,29.0
Vinegar,2023-10-21,29,27.0
Vinegar,2023-10-22,27,29.0
Vinegar,2023-10-23,29,39.0
Vinegar,2023-10-24,39,45.0
Vinegar,2023-10-25,45,36.0
Vinegar,2023-10-26,36,36.0
Vinegar,2023-10-27,36,34.0
Vinegar,2023-10-28,34,32.0
Vinegar,2023-10-29,32,29.0
Vinegar,2023-10-30,29,36.0
Vinegar,2023-10-31,36,57.0
Vinegar,2023-11-01,57,54.0
Vinegar,2023-11-02,54,44.0
Vinegar,2023-11-03,44,38.0
Vinegar,2023-11-04,38,38.0
Vinegar,2023-11-05,38,36.0
Vinegar,2023-11-06,36,39.0
Vinegar,2023-11-07,39,40.0
Vinegar,2023-11-08,40,39.0
Vinegar,2023-11-09,39,39.0
Vinegar,2023-11-10,39,71.0
Vinegar,2023-11-11,71,63.0
Vinegar,2023-11-12,63,45.0
Vinegar,2023-11-13,45,42.0
Vinegar,2023-11-14,42,37.0
Vinegar,2023-11-15,37,36.0
Vinegar,2023-11-16,36,34.0
Vinegar,2023-11-17,34,33.0
Vinegar,2023-11-18,33,30.0
Vinegar,2023-11-19,30,32.0
Vinegar,2023-11-20,32,33.0
Vinegar,2023-11-21,33,33.0
Vinegar,2023-11-22,33,31.0
Vinegar,2023-11-23,31,33.0
Vinegar,2023-11-24,33,30.0
Vinegar,2023-11-25,30,30.0
Vinegar,2023-11-26,30,30.0
Vinegar,2023-11-27,30,31.0
Vinegar,2023-11-28,31,31.0
Vinegar,2023-11-29,31,32.0
Vinegar,2023-11-30,32,
Water Bottles,2023-08-01,86,97.0
Water Bottles,2023-08-02,97,90.0
Water Bottles,2023-08-03,90,89.0
Water Bottles,2023-08-04,89,89.0
Water Bottles,2023-08-05,89,80.0
Water Bottles,2023-08-06,80,82.0
Water Bottles,2023-08-07,82,87.0
Water Bottles,2023-08-08,87,88.0
Water Bottles,2023-08-09,88,88.0
Water Bottles,2023-08-10,88,89.0
Water Bottles,2023-08-11,89,90.0
Water Bottles,2023-08-12,90,82.0
Water Bottles,2023-08-13,82,83.0
Water Bottles,2023-08-14,83,87.0
Water Bottles,2023-08-15,87,98.0
Water Bottles,2023-08-16,98,91.0
Water Bottles,2023-08-17,91,96.0
Water Bottles,2023-08-18,96,95.0
Water Bottles,2023-08-19,95,89.0
Water Bottles,2023-08-20,89,93.0
Water Bottles,2023-08-21,93,92.0
Water Bottles,2023-08-22,92,95.0
Water Bottles,2023-08-23,95,96.0
Water Bottles,2023-08-24,96,98.0
Water Bottles,2023-08-25,98,96.0
Water Bottles,2023-08-26,96,93.0
Water Bottles,2023-08-27,93,93.0
Water Bottles,2023-08-28,93,98.0
Water Bottles,2023-08-29,98,98.0
Water Bottles,2023-08-30,98,103.0
Water Bottles,2023-08-31,103,111.0
Water Bottles,2023-09-01,111,123.0
Water Bottles,2023-09-02,123,113.0
Water Bottles,2023-09-03,113,101.0
Water Bottles,2023-09-04,101,106.0
Water Bottles,2023-09-05,106,114.0
Water Bottles,2023-09-06,114,124.0
Water Bottles,2023-09-07,124,110.0
Water Bottles,2023-09-08,110,105.0
Water Bottles,2023-09-09,105,108.0
Water Bottles,2023-09-10,108,97.0
Water Bottles,2023-09-11,97,98.0
Water Bottles,2023-09-12,98,102.0
Water Bottles,2023-09-13,102,112.0
Water Bottles,2023-09-14,112,107.0
Water Bottles,2023-09-15,107,110.0
Water Bottles,2023-09-16,110,111.0
Water Bottles,2023-09-17,111,101.0
Water Bottles,2023-09-18,101,107.0
Water Bottles,2023-09-19,107,113.0
Water Bottles,2023-09-20,113,111.0
Water Bottles,2023-09-21,111,115.0
Water Bottles,2023-09-22,115,117.0
Water Bottles,2023-09-23,117,114.0
Water Bottles,2023-09-24,114,117.0
Water Bottles,2023-09-25,117,120.0
Water Bottles,2023-09-26,120,116.0
Water Bottles,2023-09-27,116,106.0
Water Bottles,2023-09-28,106,101.0
Water Bottles,2023-09-29,101,87.0
Water Bottles,2023-09-30,87,83.0
Water Bottles,2023-10-01,83,70.0
Water Bottles,2023-10-02,70,70.0
Water Bottles,2023-10-03,70,77.0
Water Bottles,2023-10-04,77,80.0
Water Bottles,2023-10-05,80,97.0
Water Bottles,2023-10-06,97,93.0
Water Bottles,2023-10-07,93,100.0
Water Bottles,2023-10-08,100,108.0
Water Bottles,2023-10-09,108,98.0
Water Bottles,2023-10-10,98,108.0
Water Bottles,2023-10-11,108,101.0
Water Bottles,2023-10-12,101,105.0
Water Bottles,2023-10-13,105,98.0
Water Bottles,2023-10-14,98,99.0
Water Bottles,2023-10-15,99,96.0
Water Bottles,2023-10-16,96,98.0
Water Bottles,2023-10-17,98,103.0
Water Bottles,2023-10-18,103,103.0
Water Bottles,2023-10-19,103,111.0
Water Bottles,2023-10-20,111,101.0
Water Bottles,2023-10-21,101,99.0
Water Bottles,2023-10-22,99,99.0
Water Bottles,2023-10-23,99,157.0
Water Bottles,2023-10-24,157,164.0
Water Bottles,2023-10-25,164,129.0
Water Bottles,2023-10-26,129,136.0
Water Bottles,2023-10-27,136,127.0
Water Bottles,2023-10-28,127,118.0
Water Bottles,2023-10-29,118,109.0
Water Bottles,2023-10-30,109,121.0
Water Bottles,2023-10-31,121,271.0
Water Bottles,2023-11-01,271,217.0
Water Bottles,2023-11-02,217,153.0
Water Bottles,2023-11-03,153,146.0
Water Bottles,2023-11-04,146,139.0
Water Bottles,2023-11-05,139,136.0
Water Bottles,2023-11-06,136,135.0
Water Bottles,2023-11-07,135,145.0
Water Bottles,2023-11-08,145,139.0
Water Bottles,2023-11-09,139,155.0
Water Bottles,2023-11-10,155,299.0
Water Bottles,2023-11-11,299,262.0
Water Bottles,2023-11-12,262,167.0
Water Bottles,2023-11-13,167,136.0
Water Bottles,2023-11-14,136,128.0
Water Bottles,2023-11-15,128,123.0
Water Bottles,2023-11-16,123,124.0
Water Bottles,2023-11-17,124,119.0
Water Bottles,2023-11-18,119,112.0
Water Bottles,2023-11-19,112,115.0
Water Bottles,2023-11-20,115,107.0
Water Bottles,2023-11-21,107,114.0
Water Bottles,2023-11-22,114,110.0
Water Bottles,2023-11-23,110,115.0
Water Bottles,2023-11-24,115,103.0
Water Bottles,2023-11-25,103,93.0
Water Bottles,2023-11-26,93,107.0
Water Bottles,2023-11-27,107,105.0
Water Bottles,2023-11-28,105,106.0
Water Bottles,2023-11-29,106,107.0
Water Bottles,2023-11-30,107,
SC51,2023-08-01,47,50.0
SC51,2023-08-02,50,47.0
SC51,2023-08-03,47,48.0
SC51,2023-08-04,48,47.0
SC51,2023-08-05,47,44.0
SC51,2023-08-06,44,42.0
SC51,2023-08-07,42,44.0
SC51,2023-08-08,44,47.0
SC51,2023-08-09,47,46.0
SC51,2023-08-10,46,45.0
SC51,2023-08-11,45,46.0
SC51,2023-08-12,46,42.0
SC51,2023-08-13,42,42.0
SC51,2023-08-14,42,46.0
SC51,2023-08-15,46,48.0
SC51,2023-08-16,48,48.0
SC51,2023-08-17,48,49.0
SC51,2023-08-18,49,49.0
SC51,2023-08-19,49,47.0
SC51,2023-08-20,47,47.0
SC51,2023-08-21,47,50.0
SC51,2023-08-22,50,49.0
SC51,2023-08-23,49,50.0
SC51,2023-08-24,50,52.0
SC51,2023-08-25,52,49.0
SC51,2023-08-26,49,48.0
SC51,2023-08-27,48,48.0
SC51,2023-08-28,48,52.0
SC51,2023-08-29,52,52.0
SC51,2023-08-30,52,55.0
SC51,2023-08-31,55,56.0
SC51,2023-09-01,56,61.0
SC51,2023-09-02,61,54.0
SC51,2023-09-03,54,54.0
SC51,2023-09-04,54,56.0
SC51,2023-09-05,56,59.0
SC51,2023-09-06,59,61.0
SC51,2023-09-07,61,59.0
SC51,2023-09-08,59,56.0
SC51,2023-09-09,56,54.0
SC51,2023-09-10,54,52.0
SC51,2023-09-11,52,54.0
SC51,2023-09-12,54,57.0
SC51,2023-09-13,57,56.0
SC51,2023-09-14,56,57.0
SC51,2023-09-15,57,58.0
SC51,2023-09-16,58,55.0
SC51,2023-09-17,55,55.0
SC51,2023-09-18,55,57.0
SC51,2023-09-19,57,59.0
SC51,2023-09-20,59,59.0
SC51,2023-09-21,59,62.0
SC51,2023-09-22,62,59.0
SC51,2023-09-23,59,59.0
SC51,2023-09-24,59,60.0
SC51,2023-09-25,60,64.0
SC51,2023-09-26,64,63.0
SC51,2023-09-27,63,58.0
SC51,2023-09-28,58,45.0
SC51,2023-09-29,45,45.0
SC51,2023-09-30,45,43.0
SC51,2023-10-01,43,38.0
SC51,2023-10-02,38,36.0
SC51,2023-10-03,36,39.0
SC51,2023-10-04,39,41.0
SC51,2023-10-05,41,46.0
SC51,2023-10-06,46,48.0
SC51,2023-10-07,48,52.0
SC51,2023-10-08,52,54.0
SC51,2023-10-09,54,54.0
SC51,2023-10-10,54,52.0
SC51,2023-10-11,52,52.0
SC51,2023-10-12,52,53.0
SC51,2023-10-13,53,51.0
SC51,2023-10-14,51,50.0
SC51,2023-10-15,50,49.0
SC51,2023-10-16,49,52.0
SC51,2023-10-17,52,53.0
SC51,2023-10-18,53,51.0
SC51,2023-10-19,51,55.0
SC51,2023-10-20,55,54.0
SC51,2023-10-21,54,48.0
SC51,2023-10-22,48,49.0
SC51,2023-10-23,49,75.0
SC51,2023-10-24,75,78.0
SC51,2023-10-25,78,63.0
SC51,2023-10-26,63,65.0
SC51,2023-10-27,65,62.0
SC51,2023-10-28,62,59.0
SC51,2023-10-29,59,55.0
SC51,2023-10-30,55,61.0
SC51,2023-10-31,61,110.0
SC51,2023-11-01,110,97.0
SC51,2023-11-02,97,82.0
SC51,2023-11-03,82,75.0
SC51,2023-11-04,75,73.0
SC51,2023-11-05,73,66.0
SC51,2023-11-06,66,68.0
SC51,2023-11-07,68,69.0
SC51,2023-11-08,69,72.0
SC51,2023-11-09,72,69.0
SC51,2023-11-10,69,121.0
SC51,2023-11-11,121,121.0
SC51,2023-11-12,121,95.0
SC51,2023-11-13,95,74.0
SC51,2023-11-14,74,65.0
SC51,2023-11-15,65,63.0
SC51,2023-11-16,63,64.0
SC51,2023-11-17,64,60.0
SC51,2023-11-18,60,55.0
SC51,2023-11-19,55,54.0
SC51,2023-11-20,54,57.0
SC51,2023-11-21,57,58.0
SC51,2023-11-22,58,55.0
SC51,2023-11-23,55,56.0
SC51,2023-11-24,56,54.0
SC51,2023-11-25,54,51.0
SC51,2023-11-26,51,54.0
SC51,2023-11-27,54,56.0
SC51,2023-11-28,56,57.0
SC51,2023-11-29,57,56.0
SC51,2023-11-30,56,
SC52,2023-08-01,21,16.0
SC52,2023-08-02,16,13.0
SC52,2023-08-03,13,19.0
SC52,2023-08-04,19,18.0
SC52,2023-08-05,18,15.0
SC52,2023-08-06,15,13.0
SC52,2023-08-07,13,13.0
SC52,2023-08-08,13,12.0
SC52,2023-08-09,12,13.0
SC52,2023-08-10,13,17.0
SC52,2023-08-11,17,17.0
SC52,2023-08-12,17,12.0
SC52,2023-08-13,12,12.0
SC52,2023-08-14,12,14.0
SC52,2023-08-15,14,13.0
SC52,2023-08-16,13,14.0
SC52,2023-08-17,14,18.0
SC52,2023-08-18,18,16.0
SC52,2023-08-19,16,12.0
SC52,2023-08-20,12,12.0
SC52,2023-08-21,12,14.0
SC52,2023-08-22,14,14.0
SC52,2023-08-23,14,19.0
SC52,2023-08-24,19,24.0
SC52,2023-08-25,24,19.0
SC52,2023-08-26,19,13.0
SC52,2023-08-27,13,14.0
SC52,2023-08-28,14,16.0
SC52,2023-08-29,16,16.0
SC52,2023-08-30,16,14.0
SC52,2023-08-31,14,27.0
SC52,2023-09-01,27,23.0
SC52,2023-09-02,23,15.0
SC52,2023-09-03,15,14.0
SC52,2023-09-04,14,15.0
SC52,2023-09-05,15,17.0
SC52,2023-09-06,17,22.0
SC52,2023-09-07,22,22.0
SC52,2023-09-08,22,21.0
SC52,2023-09-09,21,13.0
SC52,2023-09-10,13,13.0
SC52,2023-09-11,13,15.0
SC52,2023-09-12,15,16.0
SC52,2023-09-13,16,15.0
SC52,2023-09-14,15,23.0
SC52,2023-09-15,23,21.0
SC52,2023-09-16,21,15.0
SC52,2023-09-17,15,13.0
SC52,2023-09-18,13,18.0
SC52,2023-09-19,18,19.0
SC52,2023-09-20,19,18.0
SC52,2023-09-21,18,20.0
SC52,2023-09-22,20,23.0
SC52,2023-09-23,23,18.0
SC52,2023-09-24,18,16.0
SC52,2023-09-25,16,19.0
SC52,2023-09-26,19,20.0
SC52,2023-09-27,20,19.0
SC52,2023-09-28,19,13.0
SC52,2023-09-29,13,12.0
SC52,2023-09-30,12,13.0
SC52,2023-10-01,13,9.0
SC52,2023-10-02,9,9.0
SC52,2023-10-03,9,9.0
SC52,2023-10-04,9,11.0
SC52,2023-10-05,11,12.0
SC52,2023-10-06,12,14.0
SC52,2023-10-07,14,14.0
SC52,2023-10-08,14,13.0
SC52,2023-10-09,13,16.0
SC52,2023-10-10,16,15.0
SC52,2023-10-11,15,14.0
SC52,2023-10-12,14,20.0
SC52,2023-10-13,20,18.0
SC52,2023-10-14,18,14.0
SC52,2023-10-15,14,13.0
SC52,2023-10-16,13,16.0
SC52,2023-10-17,16,13.0
SC52,2023-10-18,13,17.0
SC52,2023-10-19,17,29.0
SC52,2023-10-20,29,17.0
SC52,2023-10-21,17,11.0
SC52,2023-10-22,11,19.0
SC52,2023-10-23,19,42.0
SC52,2023-10-24,42,19.0
SC52,2023-10-25,19,17.0
SC52,2023-10-26,17,34.0
SC52,2023-10-27,34,25.0
SC52,2023-10-28,25,19.0
SC52,2023-10-29,19,15.0
SC52,2023-10-30,15,30.0
SC52,2023-10-31,30,72.0
SC52,2023-11-01,72,48.0
SC52,2023-11-02,48,29.0
SC52,2023-11-03,29,30.0
SC52,2023-11-04,30,21.0
SC52,2023-11-05,21,17.0
SC52,2023-11-06,17,25.0
SC52,2023-11-07,25,25.0
SC52,2023-11-08,25,24.0
SC52,2023-11-09,24,34.0
SC52,2023-11-10,34,85.0
SC52,2023-11-11,85,67.0
SC52,2023-11-12,67,51.0
SC52,2023-11-13,51,19.0
SC52,2023-11-14,19,17.0
SC52,2023-11-15,17,18.0
SC52,2023-11-16,18,22.0
SC52,2023-11-17,22,19.0
SC52,2023-11-18,19,13.0
SC52,2023-11-19,13,14.0
SC52,2023-11-20,14,14.0
SC52,2023-11-21,14,14.0
SC52,2023-11-22,14,14.0
SC52,2023-11-23,14,21.0
SC52,2023-11-24,21,18.0
SC52,2023-11-25,18,13.0
SC52,2023-11-26,13,14.0
SC52,2023-11-27,14,15.0
SC52,2023-11-28,15,15.0
SC52,2023-11-29,15,17.0
SC52,2023-11-30,17,
SC53,2023-08-01,134,140.0
SC53,2023-08-02,140,138.0
SC53,2023-08-03,138,142.0
SC53,2023-08-04,142,142.0
SC53,2023-08-05,142,128.0
SC53,2023-08-06,128,134.0
SC53,2023-08-07,134,134.0
SC53,2023-08-08,134,137.0
SC53,2023-08-09,137,140.0
SC53,2023-08-10,140,138.0
SC53,2023-08-11,138,134.0
SC53,2023-08-12,134,132.0
SC53,2023-08-13,132,133.0
SC53,2023-08-14,133,144.0
SC53,2023-08-15,144,143.0
SC53,2023-08-16,143,147.0
SC53,2023-08-17,147,147.0
SC53,2023-08-18,147,143.0
SC53,2023-08-19,143,137.0
SC53,2023-08-20,137,135.0
SC53,2023-08-21,135,149.0
SC53,2023-08-22,149,151.0
SC53,2023-08-23,151,152.0
SC53,2023-08-24,152,166.0
SC53,2023-08-25,166,176.0
SC53,2023-08-26,176,161.0
SC53,2023-08-27,161,187.0
SC53,2023-08-28,187,201.0
SC53,2023-08-29,201,195.0
SC53,2023-08-30,195,178.0
SC53,2023-08-31,178,166.0
SC53,2023-09-01,166,160.0
SC53,2023-09-02,160,160.0
SC53,2023-09-03,160,150.0
SC53,2023-09-04,150,166.0
SC53,2023-09-05,166,162.0
SC53,2023-09-06,162,162.0
SC53,2023-09-07,162,159.0
SC53,2023-09-08,159,162.0
SC53,2023-09-09,162,155.0
SC53,2023-09-10,155,150.0
SC53,2023-09-11,150,151.0
SC53,2023-09-12,151,166.0
SC53,2023-09-13,166,173.0
SC53,2023-09-14,173,168.0
SC53,2023-09-15,168,167.0
SC53,2023-09-16,167,168.0
SC53,2023-09-17,168,155.0
SC53,2023-09-18,155,169.0
SC53,2023-09-19,169,190.0
SC53,2023-09-20,190,195.0
SC53,2023-09-21,195,187.0
SC53,2023-09-22,187,202.0
SC53,2023-09-23,202,182.0
SC53,2023-09-24,182,204.0
SC53,2023-09-25,204,203.0
SC53,2023-09-26,203,205.0
SC53,2023-09-27,205,177.0
SC53,2023-09-28,177,132.0
SC53,2023-09-29,132,119.0
SC53,2023-09-30,119,113.0
SC53,2023-10-01,113,115.0
SC53,2023-10-02,115,112.0
SC53,2023-10-03,112,113.0
SC53,2023-10-04,113,126.0
SC53,2023-10-05,126,129.0
SC53,2023-10-06,129,143.0
SC53,2023-10-07,143,150.0
SC53,2023-10-08,150,151.0
SC53,2023-10-09,151,159.0
SC53,2023-10-10,159,155.0
SC53,2023-10-11,155,151.0
SC53,2023-10-12,151,151.0
SC53,2023-10-13,151,148.0
SC53,2023-10-14,148,141.0
SC53,2023-10-15,141,145.0
SC53,2023-10-16,145,147.0
SC53,2023-10-17,147,149.0
SC53,2023-10-18,149,151.0
SC53,2023-10-19,151,151.0
SC53,2023-10-20,151,146.0
SC53,2023-10-21,146,139.0
SC53,2023-10-22,139,147.0
SC53,2023-10-23,147,168.0
SC53,2023-10-24,168,184.0
SC53,2023-10-25,184,179.0
SC53,2023-10-26,179,179.0
SC53,2023-10-27,179,169.0
SC53,2023-10-28,169,153.0
SC53,2023-10-29,153,157.0
SC53,2023-10-30,157,182.0
SC53,2023-10-31,182,176.0
SC53,2023-11-01,176,209.0
SC53,2023-11-02,209,182.0
SC53,2023-11-03,182,166.0
SC53,2023-11-04,166,152.0
SC53,2023-11-05,152,169.0
SC53,2023-11-06,169,174.0
SC53,2023-11-07,174,187.0
SC53,2023-11-08,187,186.0
SC53,2023-11-09,186,187.0
SC53,2023-11-10,187,194.0
SC53,2023-11-11,194,230.0
SC53,2023-11-12,230,237.0
SC53,2023-11-13,237,208.0
SC53,2023-11-14,208,199.0
SC53,2023-11-15,199,190.0
SC53,2023-11-16,190,184.0
SC53,2023-11-17,184,165.0
SC53,2023-11-18,165,165.0
SC53,2023-11-19,165,164.0
SC53,2023-11-20,164,168.0
SC53,2023-11-21,168,179.0
SC53,2023-11-22,179,175.0
SC53,2023-11-23,175,166.0
SC53,2023-11-24,166,162.0
SC53,2023-11-25,162,150.0
SC53,2023-11-26,150,150.0
SC53,2023-11-27,150,168.0
SC53,2023-11-28,168,169.0
SC53,2023-11-29,169,163.0
SC53,2023-11-30,163,
SC54,2023-08-01,47,45.0
SC54,2023-08-02,45,42.0
SC54,2023-08-03,42,41.0
SC54,2023-08-04,41,40.0
SC54,2023-08-05,40,40.0
SC54,2023-08-06,40,41.0
SC54,2023-08-07,41,44.0
SC54,2023-08-08,44,43.0
SC54,2023-08-09,43,42.0
SC54,2023-08-10,42,41.0
SC54,2023-08-11,41,41.0
SC54,2023-08-12,41,40.0
SC54,2023-08-13,40,44.0
SC54,2023-08-14,44,46.0
SC54,2023-08-15,46,44.0
SC54,2023-08-16,44,45.0
SC54,2023-08-17,45,46.0
SC54,2023-08-18,46,42.0
SC54,2023-08-19,42,42.0
SC54,2023-08-20,42,45.0
SC54,2023-08-21,45,44.0
SC54,2023-08-22,44,47.0
SC54,2023-08-23,47,49.0
SC54,2023-08-24,49,49.0
SC54,2023-08-25,49,46.0
SC54,2023-08-26,46,46.0
SC54,2023-08-27,46,48.0
SC54,2023-08-28,48,46.0
SC54,2023-08-29,46,45.0
SC54,2023-08-30,45,47.0
SC54,2023-08-31,47,75.0
SC54,2023-09-01,75,57.0
SC54,2023-09-02,57,51.0
SC54,2023-09-03,51,51.0
SC54,2023-09-04,51,57.0
SC54,2023-09-05,57,57.0
SC54,2023-09-06,57,67.0
SC54,2023-09-07,67,57.0
SC54,2023-09-08,57,59.0
SC54,2023-09-09,59,48.0
SC54,2023-09-10,48,47.0
SC54,2023-09-11,47,49.0
SC54,2023-09-12,49,47.0
SC54,2023-09-13,47,56.0
SC54,2023-09-14,56,50.0
SC54,2023-09-15,50,50.0
SC54,2023-09-16,50,50.0
SC54,2023-09-17,50,52.0
SC54,2023-09-18,52,54.0
SC54,2023-09-19,54,53.0
SC54,2023-09-20,53,53.0
SC54,2023-09-21,53,53.0
SC54,2023-09-22,53,53.0
SC54,2023-09-23,53,52.0
SC54,2023-09-24,52,51.0
SC54,2023-09-25,51,56.0
SC54,2023-09-26,56,50.0
SC54,2023-09-27,50,41.0
SC54,2023-09-28,41,39.0
SC54,2023-09-29,39,36.0
SC54,2023-09-30,36,37.0
SC54,2023-10-01,37,33.0
SC54,2023-10-02,33,36.0
SC54,2023-10-03,36,37.0
SC54,2023-10-04,37,41.0
SC54,2023-10-05,41,43.0
SC54,2023-10-06,43,48.0
SC54,2023-10-07,48,48.0
SC54,2023-10-08,48,44.0
SC54,2023-10-09,44,45.0
SC54,2023-10-10,45,42.0
SC54,2023-10-11,42,42.0
SC54,2023-10-12,42,42.0
SC54,2023-10-13,42,41.0
SC54,2023-10-14,41,39.0
SC54,2023-10-15,39,43.0
SC54,2023-10-16,43,43.0
SC54,2023-10-17,43,45.0
SC54,2023-10-18,45,51.0
SC54,2023-10-19,51,52.0
SC54,2023-10-20,52,46.0
SC54,2023-10-21,46,40.0
SC54,2023-10-22,40,58.0
SC54,2023-10-23,58,107.0
SC54,2023-10-24,107,67.0
SC54,2023-10-25,67,58.0
SC54,2023-10-26,58,62.0
SC54,2023-10-27,62,57.0
SC54,2023-10-28,57,50.0
SC54,2023-10-29,50,55.0
SC54,2023-10-30,55,75.0
SC54,2023-10-31,75,157.0
SC54,2023-11-01,157,113.0
SC54,2023-11-02,113,69.0
SC54,2023-11-03,69,75.0
SC54,2023-11-04,75,65.0
SC54,2023-11-05,65,62.0
SC54,2023-11-06,62,60.0
SC54,2023-11-07,60,74.0
SC54,2023-11-08,74,63.0
SC54,2023-11-09,63,80.0
SC54,2023-11-10,80,183.0
SC54,2023-11-11,183,128.0
SC54,2023-11-12,128,65.0
SC54,2023-11-13,65,44.0
SC54,2023-11-14,44,45.0
SC54,2023-11-15,45,47.0
SC54,2023-11-16,47,52.0
SC54,2023-11-17,52,38.0
SC54,2023-11-18,38,36.0
SC54,2023-11-19,36,41.0
SC54,2023-11-20,41,42.0
SC54,2023-11-21,42,40.0
SC54,2023-11-22,40,40.0
SC54,2023-11-23,40,38.0
SC54,2023-11-24,38,38.0
SC54,2023-11-25,38,38.0
SC54,2023-11-26,38,42.0
SC54,2023-11-27,42,41.0
SC54,2023-11-28,41,40.0
SC54,2023-11-29,40,43.0
SC54,2023-11-30,43,
SC55,2023-08-01,19,20.0
SC55,2023-08-02,20,20.0
SC55,2023-08-03,20,20.0
SC55,2023-08-04,20,20.0
SC55,2023-08-05,20,19.0
SC55,2023-08-06,19,19.0
SC55,2023-08-07,19,18.0
SC55,2023-08-08,18,19.0
SC55,2023-08-09,19,19.0
SC55,2023-08-10,19,19.0
SC55,2023-08-11,19,19.0
SC55,2023-08-12,19,17.0
SC55,2023-08-13,17,19.0
SC55,2023-08-14,19,20.0
SC55,2023-08-15,20,21.0
SC55,2023-08-16,21,18.0
SC55,2023-08-17,18,18.0
SC55,2023-08-18,18,18.0
SC55,2023-08-19,18,18.0
SC55,2023-08-20,18,19.0
SC55,2023-08-21,19,18.0
SC55,2023-08-22,18,17.0
SC55,2023-08-23,17,17.0
SC55,2023-08-24,17,18.0
SC55,2023-08-25,18,18.0
SC55,2023-08-26,18,18.0
SC55,2023-08-27,18,19.0
SC55,2023-08-28,19,19.0
SC55,2023-08-29,19,19.0
SC55,2023-08-30,19,20.0
SC55,2023-08-31,20,19.0
SC55,2023-09-01,19,19.0
